,rating,reviewerID,asin,review_text,reviewTime,product_id,buyer_id
15637,5,A246IP3XX4IMPL,B000LKETU6,Great quality fits like a charm!,"08 18, 2017",440,858
15638,5,A2JN0LNOFOZCEG,B000LKETU6,"This is a very nice shirt for the price. Nice quality cotton; it fit nicely. My husband wore this shirt for our daughter's very lovely wedding, he had trouble finding a nice shirt that wasn't a ""slim fit"". This shirt fit perfectly, not too loose, not too tight. We had it laundered and pressed and it looked great all night!","08 17, 2017",8345,935
15639,4,A1W1P3LGKSZLN1,B000LKETU6,The all cotton shirt shrank when laundered so consider ordering one size larger for longevity.,"08 14, 2017",13206,402
15640,5,A2DR0GJN6CM04R,B000LKETU6,Very nice tuxedo shirt. Soft and comfortable full fit.,"08 14, 2017",18566,37
15641,1,AST64H2Q6ZJWT,B000LKETU6,"Shirt was missed sized.  It was cut for slim not full sized.  After two tries, I gave up.  Very disappointing and frustrating.","08 12, 2017",18352,515
15642,5,A3TKV7R5XDVZPJ,B000LKETU6,"This shirt came a bit larger than I expected, but it is a quality shirt. I am looking forward to wear it soon.","08 4, 2017",17337,715
15643,5,AEW3ULYG7PU3D,B000LKETU6,Awesome!!,"07 18, 2017",7061,315
15644,5,A2YZBA8PX6AR19,B000LKETU6,Perfect!!,"07 14, 2017",14070,243
15645,5,A3GQ30HR73H572,B000LKETU6,"Super tux shirt, well done.","06 19, 2017",15540,971
15646,5,A2PBYS0KOPMW74,B000LKETU6,"So, needed a shirt for a formal. Read other reviews and they were sad..companies give you a shirt with glued on buttons. This company had decent reviews. I ordered. I was out of town when it arrived. So, I want to tell you..its a very ""decent"" shirt. Not an Armani or anything, but it works perfectly fits great and I can only say great things about it.","06 17, 2017",1908,305
15647,4,A2LYWBDONVIDWS,B000LKETU6,"Good shirt, comfortable.","05 17, 2017",10795,890
15648,5,A1P5RJN9DDRMUM,B000LKETU6,Very happy with the quality of this item,"05 2, 2017",5996,893
15649,5,A2WBWSTTV7MCBA,B000LKETU6,Great shirt for the money!,"05 1, 2017",4372,248
15650,4,A2NR8FRCEUIUPC,B000LKETU6,"Bought for a prom, my son is 6'2"" 175lbs, fit was on the slim side- exactly like he wanted, material was slightly heavier than another brand we had previously bought. Overall great shirt for price!","04 26, 2017",4445,815
15651,3,A31T2LPBEIGF3W,B000LKETU6,Not as good a quality as I would have liked. Shows wear after about half a dozen washing's. Shrinks slightly as well.,"04 24, 2017",15199,702
15652,5,AZV0FKOW84SQU,B000LKETU6,Great bang for the buck. Quality and fit met expectations. The studs are plastic but quite acceptable. A very satisfied customer.,"04 5, 2017",7917,128
15653,4,A2HQJWZJOXPUE9,B000LKETU6,Nice shirt. Have not washed it more than once. Will see how it is later. Right now seems very good.,"03 31, 2017",6857,159
15654,5,A1RUWH07BLW12R,B000LKETU6,Nice shirt and fits well.,"03 28, 2017",2135,82
15655,5,A16V7ZNMNTXXQ2,B000LKETU6,Great Shirt.... Perfect fit! Good Quality!  I will buy more...,"03 20, 2017",5624,86
15656,5,A4OMCIFR8NEEU,B000LKETU6,"I love this shirt! I bought a nice Calvin Klein tux from MW and the shirts they had to offer were terrible. The tux shirt they provided was way too thin and the cuffs kept coming unbuttoned. I'd have to be constantly checking to see if my studs were undone. This shirt is a little thicker, looks really fine, and kept in the studs no problem, even kept in place while dancing and running to catch an uber. I highly recommend!","02 21, 2017",7551,812
15657,5,A29G7Q5V8GQXQU,B000LKETU6,Fine quality shirt.,"02 13, 2017",14960,851
15658,5,AAD690D17Q84N,B000LKETU6,The Perfect Tux Shirt!,"02 5, 2017",14437,2
15659,5,A6V0JYNXO8OK9,B000LKETU6,Very nice fabric and pleats and sizing. Comes with buttons and black studs. No cuff links.,"01 27, 2017",12606,338
15660,5,A323MA4Z30PPZ9,B000LKETU6,Extremely nice tux shirt!  I'm a big guy and the shirt fit well in the body without being a tight European cut or too baggy.  100% cotton with construction as good as any $100 dress shirt I have.  Has both buttons and slots for 4 studs as any good tux shirt should so you don't have to wear studs.  I'm buying one with the wing-tip collar next after seeing this one!,"01 6, 2017",11013,734
15661,3,A3RBDKWUKY7ZTP,B000LKETU6,"While its not a bad shirt at all - and for anyone who is on the slimmer side I would say its a great shirt for that price - it just didn't work for me. The reason being the pleats go all the way to the bottom of the shirt, this makes the shirt a little ridged and heavy when you tuck it in. Most tux shirts have pleats only till the waist line. To reduce the cost they must have done this, believe or not its cheaper to put pleats on the entire shirt than just till the waist line. That is all.","12 27, 2016",5545,716
15662,4,A35S9LBHJO67QP,B000LKETU6,"Good quality, fits well.","12 22, 2016",18694,715
15663,5,A3QH3X97BYPWZI,B000LKETU6,This is very high quality shirt.,"12 13, 2016",17579,259
15664,5,A1BRUHGDR2VKP1,B000LKETU6,The shirt looked great on.,"12 12, 2016",14822,793
15665,3,A2EIWRWMX6MRI9,B000LKETU6,My fault that I did not see it was 100% cotton and NOT PRE-SHRUNK. It still fits ok but not as well as when it came out of the package. Also being 100% cotton it does require a lot of ironing.,"12 6, 2016",15479,409
15666,5,A3S3KL9H2FO6HT,B000LKETU6,Fits great,"12 2, 2016",12919,163
15667,1,A294MUM5VFNGDK,B000LKETU6,"Supposed to be Full cut, was Slim cut. I wear the size ordered and the shirt would fit a slender guy, not me.","12 1, 2016",5225,21
15668,5,A3PPLNGFNCQ9QG,B000LKETU6,Great Quality,"11 23, 2016",1278,617
15669,5,A2IE3U4ULH8B9W,B000LKETU6,Fantastic shirt. Great quality and great looking. Very comfortable to wear. And the price was great too!,"11 21, 2016",6174,166
15670,4,A2QYMD3GVO8UQ1,B000LKETU6,Nice shirt,"11 20, 2016",8646,686
15671,5,AFNG4JMP0RLWU,B000LKETU6,"Comfortable, fits as described and seems well made.","11 10, 2016",15237,954
15672,4,A2JVZQS1OMZEG2,B000LKETU6,SAVED ME MONEY AND LOOKED GREAT WITH MY TUX AT MY DAUGHTERS' WEDDING,"11 9, 2016",4659,847
15673,5,A3PJ0N7BUW9VA2,B000LKETU6,Fit as expected - worked fine for Black Tie event.,"11 9, 2016",1888,430
15674,1,A1YTAHG1Z7H2YY,B000LKETU6,the size was a problem either 16.5 or 17.5 but not a full 17 unless you pay 50,"11 1, 2016",15959,989
15675,5,A38PY2BH597G52,B000LKETU6,Wonderful shirt. It looks so good on me.,"10 31, 2016",3558,348
15676,2,A1UZ5Q974CL2R,B000LKETU6,"Not very good quality! Stitching missing on collar in several places, and extra threads hanging!","10 24, 2016",18155,252
15677,5,A14LLPLLE9LDHX,B000LKETU6,"This is a very nice shirt!  All 100% cotton and very well made. The fit of the shirt is exactly true to the sizing. I ordered a 17 32/33 and it fits perfectly.
This is not the typical ""rental"" shirt that fits like an oversize tent; made for all body types. The price for this shirt is excellent; a very good value.  You will not be disappointed in this shirt if you choose to purchase one.","10 18, 2016",9977,166
15678,3,A2HAZY8FDKJLXU,B000LKETU6,"Looks good right now...still in the package actually... Let you know after I open/wear it...!
Thanks...","10 18, 2016",11454,729
15679,4,A1GACZW102NOXO,B000LKETU6,"Excellent Shirt.  It fit, looked good and did the job.","10 10, 2016",9041,996
15680,5,A2XQGRPCTKN7Q3,B000LKETU6,"Great looking, bought for husband has not worn yet but love the quality.","10 7, 2016",11293,655
15681,4,A2G5JBLIK00OZY,B000LKETU6,The collar was size larger than normal. I ordered size 15 1/2 for my husband but it came out as 16. We need to bring it to travel for a wedding so we kept it. A bit bigger collar size and not very noticeable if covered by a bow tie.,"10 6, 2016",19269,907
15682,5,A3CCORRMQKQQU2,B000LKETU6,"Good quality shirt! Great fit! Comes with cheap plastic studs, so you'll need to buy studs and cufflinks, but you were probably going to anyway, right?","10 5, 2016",14383,948
15683,5,A2Y38K1D93619Q,B000LKETU6,It is a slim fit. It is a good shirt. Wore it to an event and was very happy with the quality and fit.,"10 3, 2016",12500,67
15684,5,A1Z5M3M423GDYJ,B000LKETU6,Nice,"10 2, 2016",17724,913
15685,5,A3OKHFX1DRD37F,B000LKETU6,Fantastic buy. Looks as elegant as shown and they even added a cummerbund at no extra cost. Couldn't do any better than that!,"09 28, 2016",13587,766
15686,5,A1G027H0SK1H56,B000LKETU6,"Amazing quality,  really nice fabric, great for.","09 22, 2016",9748,36
15687,5,A17D4FSOV0Q1W1,B000LKETU6,"Hands down the best quality shirt at the most reasonable price point. I have several of this very same brand in black, as well as, white. Winged and laydown collar. A must for any gentleman's waredore.","09 21, 2016",4575,345
15688,4,A1EAZWFSYNLH0T,B000LKETU6,"Decent shirt.  Wish that the bottom two buttons allowed you to place tuxedo stud in, instead of a white button.  If you are not wearing a cumber band then the bottom two buttons do not match the rest of the shirt.","09 10, 2016",2117,719
15689,5,A2MAPM605R80IC,B000LKETU6,Perfect fit . We liked the quality.,"09 7, 2016",4005,835
15690,4,A2EQCOUD3C9HVN,B000LKETU6,100% cotton tux shirt. True to size. Just wish it was made with a lighter cotton.,"08 28, 2016",1054,840
15691,5,A2SZSGZHJHSF8N,B000LKETU6,No shirt more white than this.,"08 27, 2016",2785,658
15692,1,A2DRLCM390BIOM,B000LKETU6,the size of the neck is too big,"08 19, 2016",15873,104
15693,5,A18DFVJH0G7H5I,B000LKETU6,"excellent quality, well done","08 15, 2016",15765,563
15694,5,AKNK4B54QVFCE,B000LKETU6,"I had been searching for a pleated tuxedo shirt that fits me for a long time before I found this on Amazon. This is an amazing product with great price. It was not baggy like the other shirts I tried in different places. The material is great. And I like the design so much, specifically for the fact that the front pleats go all the way down and not end just below the chest.","08 4, 2016",15485,203
15695,5,A2MWE9W1BGF9PN,B000LKETU6,"Nice shirt, fits great.","07 27, 2016",13881,203
15696,5,A1BQKJNUIS5183,B000LKETU6,Bought this for a ball and wanted to upgrade from a previous less expensive Neil Allyn shirt and this shirt did not disappoint.  Better quality and look.,"07 26, 2016",4868,18
15697,4,A3JE6NXDWPD3CH,B000LKETU6,Great shirt. Well constructed. One star off for the non-removable collar tip stiffeners. I would rather be able to take them out to launder.,"07 25, 2016",306,863
15698,5,AAN3LR5R4P4H5,B000LKETU6,Fit and finish is great. loved it.,"07 20, 2016",19403,567
15699,5,A2LJSHXC88UNND,B000LKETU6,"This shirt is beautiful, and high-quality. It's definitely not fitted, but it's soft and very comfortable (so reports my husband) with a wonderful, stiff collar & cuffs, and solid stitching.","07 20, 2016",3305,118
15700,5,ADGWTDSNS9NHH,B000LKETU6,Perfect fit.  Love the all cotton material.  Looked great at the wedding.,"07 19, 2016",10315,761
15701,5,AXWKHELUDI5YF,B000LKETU6,"Arrived just as expected.  Beautiful shirt, nice weight, fit as expected.  Took out of package, ironed, and wore!  Arrived earlier than expected!","07 18, 2016",16260,553
15702,5,A276YD3TNGB4UI,B000LKETU6,Good quality and price. Looks sharp,"07 14, 2016",5396,217
15703,1,A3UHUAIMG3UW5G,B000LKETU6,This shirt is described as 100% cotton. However the label sown on the shirt collar clearly states 65% Polyester. Sounds like bait and switch to me!,"06 15, 2016",10624,892
15704,5,A35DN1H3F2IOFV,B000LKETU6,Very nice quality shirt for this price point.,"06 15, 2016",1547,726
15705,1,A2R2CPLLJBLLRZ,B000LKETU6,I don't like,"06 8, 2016",9298,2
15706,5,A3M4N8TMCIH13E,B000LKETU6,"Very nice quality shirt.  My son wore it to two proms, and he liked it.  It's only been washed 3 times and I worry that with repeated washings the permanent collar stays may become problematic, but so far, so good.","06 6, 2016",11305,328
15707,5,A281YXENS5VE38,B000LKETU6,Fit as expected and described.,"06 4, 2016",16948,662
15708,4,A3ID7S9SGFE2NU,B000LKETU6,No sleeve studs as viewed here. Other than that the shirt could not have been better. We ordered a Silk Bowtie which originally was to be delivered on the 18th and was delayed to the 25th which was 5 days after the event it was needed.,"05 23, 2016",4619,399
15709,5,A1OA4FE3SFHKSE,B000LKETU6,First shirt shipped was incorrect (winged collar not traditional collar) vendor corrected quickly. The fabric was a little light for my taste but in keeping with the price paid. I wish shirt mfgs would allow for more studs on front placket as not everyone wears a cummerbund.,"05 19, 2016",682,721
15710,4,A3NDYDB7DZDTE6,B000LKETU6,"Great shirt good value ! Compared to many others on line, can' t touch this..","05 18, 2016",424,548
15711,5,A23CR35BQWDIJ4,B000LKETU6,My husband's older tux shirt had seen better days.  This one can't be beat!,"05 14, 2016",2836,494
15712,5,A262BKDZROI9GK,B000LKETU6,This shirt was exactly what I wanted. Looks great and nicely made as well. I wear a size 16 with a 34/35 sleeve length and this shirt was a perfect fit.,"05 6, 2016",4853,302
15713,4,A3IOVGE943V1JW,B000LKETU6,"Great quality for the price.  I think they might be a bit big, which is frustrating seeing as how they are supposed to be fitted.","04 28, 2016",9740,268
15714,5,A2X591R9WN100I,B000LKETU6,"It's a high-quality cotton shirt no poly blend it also comes with the black studs or the white buttons much better product then at most retailers in the fit was correct,  made in Spain","04 26, 2016",6347,996
15715,5,A2CV22QO9LODEA,B000LKETU6,"Chrisp  100% Cotton dress shirt. Pleating was excellent. Neck, cuffs and body fit perfectly. Arrived in a day, as promised.","04 19, 2016",15230,829
15716,5,A4ROOLF4NFYCO,B000LKETU6,"The material is heavy so you can't see through it.
I was very pleased when I wore it for the first time.
It was all I expected it to be.","04 16, 2016",8198,103
15717,5,A2DFPW4YSZ0DAE,B000LKETU6,Excellent product! I am 100% satisfied.,"04 11, 2016",3636,699
15718,4,AKFQ07KZLX318,B000LKETU6,Very good shirt. Lack of insertable tab collars is a bit of a negative. They are built into the shirt. French cuffs are well sewn. Cotton quality is fine with no burrs and thin as a tux shirt should be.,"04 6, 2016",10999,911
15719,5,A1B4Z405PWILRN,B000LKETU6,"Not sure why this shirt wouldn't work well for anyone looking for a fitted shirt.  The cloth is high quality, as the tailoring seems to be.  Satisfied.","03 30, 2016",12144,555
15720,3,A17RZNV65AL64E,B000LKETU6,Neck size says 16.5 but is about 17.5.,"03 30, 2016",19298,997
15721,4,A3DH5JQJUM836I,B000LKETU6,"Shirt is a slim fit.  My son is pleased with the look.  Will not be mistaken for a high end shirt, but satisfactory for him to wear to a prom with his tux.  Considering cost, very good value.","03 24, 2016",4586,93
15722,3,ALZ9FZPE2YUK,B000LKETU6,The only 16 neck with 32/33 inch sleeve available for a reasonable price.  I much slimmer cut that advertised.,"03 9, 2016",459,825
15723,5,ADRK5ALQJFGRZ,B000LKETU6,As advertised,"02 20, 2016",14040,793
15724,5,A1MXZVXT5ELV6R,B000LKETU6,Beautifully made shirt. Nice fabric. Perfect fit. I need one in every color!,"02 16, 2016",5903,14
15725,1,A3LOFCC4I5GJUV,B000LKETU6,Came already opened.  Took it to be professionally laundered and came back with the whole seam missing in the front.  Returned to sender!,"02 14, 2016",14951,778
15726,5,A340ZI2VB0FITB,B000LKETU6,"Don't have change to wear yet, but the shirt looks nice and fit perfect as describe","02 9, 2016",6446,663
15727,5,A30Y82LMFU6MQJ,B000LKETU6,"Very nice shirt, good quality and true to size","01 31, 2016",9891,511
15728,5,A97BUZW3TZH83,B000LKETU6,Beautiful shirt.  Fits as expected.  Good quality.  My husband likes this much better than previous tuxedo shirts he has owned.,"01 28, 2016",16809,200
15729,4,A380M7JLC65JH8,B000LKETU6,Great shirt...in a pinch. It fit to form and was satified.  What I didn't like was no inserts for collar stays. Great buy!,"01 25, 2016",10502,498
15730,4,A1L9T4KTCCQEH4,B000LKETU6,Very nice tuxedo shirt.  Fit well and was comfortable.,"12 4, 2015",1031,628
15731,5,A3FYAB9TP20B1I,B000LKETU6,Fast shipping.  Item as expected.,"11 24, 2015",11077,595
15732,4,A3M4ONFO920HSZ,B000LKETU6,"A little tighter across the belly than some other 17 inch shirts I own.  Would have preferred something a little roomier, particularly with studs.","11 21, 2015",12495,801
15733,3,A33ICP0JIR9WFM,B000LKETU6,Sleeves fabric are thin.  Otherwise quality seems good.,"11 16, 2015",3434,82
15734,4,A32ZA3ANLHV6HY,B000LKETU6,They run a little small,"11 11, 2015",2566,676
15735,5,A1B4Y85CKDOSER,B000LKETU6,great,"11 7, 2015",2794,12
15736,5,A2RTJHUG1SU1MQ,B000LKETU6,Fit perfectly.,"11 4, 2015",16191,204
15737,3,A13CCU4GAU6OZ4,B000LKETU6,"The shirt is well made and fits well. Unfortunately it had two stains, one on the collar tip and the other in the back of the shirt (below the shoulder), both small but clearly noticeable. Since I needed it for an event that same week, I chose to wash it instead of returning it. I soaked it in a stain removing detergent overnight. Fortunately the spot on the collar disappeared but the one on the back only got smaller.

The price was right and the delivery excellent. But buyer beware.","11 4, 2015",136,569
15738,3,A1QJ61NDSFP9JC,B000LKETU6,"It did not have a place for collar stays.  Otherwise, very good.","10 27, 2015",977,743
15739,5,AOTIGLCOU4EBH,B000LKETU6,"Nice shirt - but- too small for me.  Had to return it.  Appeared to be excellent quality, especially for the price.","10 22, 2015",12921,353
15740,5,A3029MB6F1N4E1,B000LKETU6,"Just what my husband wanted.  Well pleated, well cut.","10 21, 2015",12264,108
15741,4,A3CRAIIHOWLJTO,B000LKETU6,Wanted Slim fit,"10 20, 2015",7908,526
15742,4,A3UJS3PJ8YNXYX,B000LKETU6,"Sinc it was 100% cotton, I washed it in hot wter.  Hopefully, it may have gotten down to a real 17 inch neck.  It was more like a 17.5 neck when I tried it on the day I received it.  It is at the cleaners getting starched and ironed and I will be picking it up today.  We shall see if my washing it in hot wter helped shrink it.","10 14, 2015",1049,5
15743,4,A23NTMJ4421FYQ,B000LKETU6,Good tuxedo shirt for my son for band.,"10 7, 2015",9,98
15744,3,A1KB7PGBIR78KA,B000LKETU6,"Same problem as with other shirts.  I need a true 35"" sleeve.  The 34/35 is too short causing problems in the fit.  Other than that it is a nice one time shirt.","10 1, 2015",15991,601
15745,5,A35X6IU6I5KQDG,B000LKETU6,"Great shirt, as advertised","09 30, 2015",15856,613
15746,5,A2CBIYVV98ZBWM,B000LKETU6,Very smart shirt,"09 28, 2015",13137,37
15747,4,A1TRN925NZIODW,B000LKETU6,really fit well,"09 28, 2015",8369,366
15748,5,A1TJJEDAMLJNTJ,B000LKETU6,"Just ordered and received this shirt.  GREAT quality.  They didn't have 19 neck, so I went 19 1/2 rather than 18 1/2.  Was a mistake, too big.  Just ordered the 18 1/2.  Great buy for $50.","08 18, 2015",4968,213
15749,5,A1BYGJY1CIVTPY,B000LKETU6,Perfect size and rich material. Great price too.,"08 3, 2015",18317,917
15750,5,A3BHY5IFL12UFV,B000LKETU6,Great quality and detail; comfortable and nice looking.,"07 18, 2015",3467,511
15751,5,A268O7SYZKRNUU,B000LKETU6,My husband wore this shirt to the governor's inaugural ball. It looks really nice and wears well. The fit was perfect.,"06 20, 2015",74,140
15752,5,A2X9R6TEHRQMNO,B000LKETU6,as advertised,"05 30, 2015",18688,874
15753,2,A2UQ9SSSGOKOIT,B000LKETU6,"Too short in the body length, and pretty full in the body, so returned it. I am 6'4"" and runners build. Fairly nice otherwise. I opted for his winged tux shirt which fit very differently, and wore that one to our sons wedding.","05 23, 2015",17050,854
15754,5,A343AFAT1JZQTY,B000LKETU6,"Nice shirt for the money. Yes, you'll want to go over it with a nail clipper to pull off any lingering threads from the sewing process, but this has been the case for every shirt I've ever bought costing less than $100. Highly recommend cotton tux shirts. Odds are the activities you're participating in whilst wearing a tux are going to make polyester shirts feel like straitjackets once you work up a little sweat.

PUBLIC SERVICE ANNOUNCEMENT: clip-on and strap-on bowties look really tacky. Please learn how to tie a bow tie, it's easier than tying a regular tie.","05 19, 2015",857,457
15755,4,A2NBW9TOVONZT0,B000LKETU6,Was what I ordered. The size seemed as advertised. Fit as expected. Happy with purchase,"05 2, 2015",17577,928
15756,5,A37J6B91VKQB2L,B000LKETU6,Perfect solution to our requirements-my husband wears a tuxedo several times a year but we were tired of paying 90 to 140 for a shirt.  We were pleased to find this fine quality shirt for such a reasonable price.,"04 27, 2015",12833,127
15757,5,A3RIIY7DKPP6L7,B000LKETU6,"Great fit, good workmanship, quality fabric.  Excellent value.","04 27, 2015",1164,77
15758,4,A3AQ4311Q7ZCNZ,B000LKETU6,"Some reviews said the shirts were slightly small, so we ordered 1/2"" longer and it was too long.  Overall though, the product came timely and with controlled shrinkage, fit fine.","04 27, 2015",5414,810
15759,5,A2Y71JMY8NW3G9,B000LKETU6,"Perfect fit and delivery was excellent
Thank you
Keep the good customer service","04 24, 2015",9113,312
15760,5,A2ET1YP7QNGOGD,B000LKETU6,"Great shirt for the money, heavy cotton with attachable black buttons.","04 23, 2015",12823,84
15761,5,A2RXKCZMAWPRIL,B000LKETU6,"Very nice shirt, I an going to like it just fine.","04 14, 2015",2236,30
15762,3,A3BLJ5RW2N5JRQ,B000LKETU6,It ran quite large and we returned it.,"04 14, 2015",16005,876
15763,5,A2OFXNLK1DO1LD,B000LKETU6,"Good looking shirt, quality is well represented I will recommend","04 11, 2015",13111,892
15764,5,A4RGBMLYTA51X,B000LKETU6,I've purchased several tux shirts in the past few years.  As for this one: Fit is great.  Quality is quite good.  Value is great.,"03 28, 2015",5053,622
15765,4,A3USTYMAWBN75O,B000LKETU6,Sleeves a little shorter than expected.,"03 19, 2015",17507,908
15766,4,A2TTNG6URXDDPW,B000LKETU6,"Nice shirt, but was shipped the wrong size","03 11, 2015",2333,162
15767,5,A1SZSOSVH61CBM,B000LKETU6,"GREAT SHIRT, GOOD QUALITY, WELL MADE","03 5, 2015",2036,317
15768,5,A27XZAWKXACAQO,B000LKETU6,IT SAVED ME A LOT OF TIME!  THANK YOU,"03 5, 2015",18269,559
15769,3,A8PH0ZAC0982A,B000LKETU6,"One collar point was over one-fourth inch shorter than the other.  You might get away with an eighth, but a quarter inch is quite obvious.  Yes, I measured.  Two stars off for that since it is unused.  It fit as expected, is a nice heavy-weight cotton, and seems to be well constructed.  I didn't have any of the problems that other reviewers mentioned with threads and button holes.  This was disappointing - it was fine and a bargain except for the one fatal problem.
ADDITION: there was no problem with the return and refund.","03 2, 2015",8304,935
15770,1,A41O26ILTQZUT,B000LKETU6,"I ordered and the shirt was labelled 15.5/32-33. However, the neck was too large; it measured 16 inches. Otherwise, it seemed fine. I returned it. I am very hesitant to order another Neil Allyn shirt because of this incorrect sizing.","02 26, 2015",5189,760
15771,4,A2OIPA5UUZDPHP,B000LKETU6,Nice Shirt,"02 22, 2015",16260,265
15772,5,A2A61M7OCJ5WM9,B000LKETU6,Shirt was received faster than expected and it is made of high quality.,"02 15, 2015",18470,432
15773,4,A3H77WM0TX0NM9,B000LKETU6,"About what I expected.  shirt fits well.  There were some minor glitches such as loose threads around that I will need to cut off, but I can live with that.","02 13, 2015",10212,264
15774,5,A1CVZQG3M3QMY0,B000LKETU6,OUTSTANDING!!!!,"02 12, 2015",4912,789
15775,2,A1S49HOMI450JF,B000LKETU6,"It's a fine shirt but I didn't receive what I ordered, the picture shows and description says ""laydown collar"", but I received a wingtip collar - buyer beware!","02 9, 2015",17547,788
15776,5,A1CDEMBGM78UY6,B000LKETU6,Great shirt. Great quality,"01 30, 2015",10306,138
15777,5,A3FA4KYVXG2110,B000LKETU6,It is a beautiful quality shirt and looks superb when worn.,"01 29, 2015",1646,3
15778,2,A3TYI1D6XDTFZO,B000LKETU6,Came with ink on the front and a lost of loose threads.,"01 21, 2015",2939,201
15779,5,A1MGP4UXFC5S9J,B000LKETU6,"Very nice and sharp shirt. Unfortunately for me, it was too big for me (I ordered to big)  and the event was in 2 days so I had to purchase one locally and return this one.","01 19, 2015",3870,759
15780,5,A3JJKD75OKOAX5,B000LKETU6,Loved it. My husband looked great and the fit was as stated.  Good quality.,"01 14, 2015",12663,96
15781,5,A3924XTBCE9A00,B000LKETU6,"Theshirt is amazing ..very comfortable. The fabric is very cool, smooth and rich.
It was not a slim fit. It was definitely a comfortable fit which I love.","01 7, 2015",12483,931
15782,5,A1PER2KEQB69E7,B000LKETU6,Perfect fit washes and irons great! Nice quality.,"01 7, 2015",3988,106
15783,5,A3N304A7BHHPJA,B000LKETU6,Good quality and fit,"12 29, 2014",17838,688
15784,4,AYCLKJ06SHJ2,B000LKETU6,"4 stars because there are better shirts out there. This is a good shirt though and if you don't mind clipping a few strings, then it's a good deal!","12 11, 2014",5327,481
15785,5,A2HKCQ42XS6YHD,B000LKETU6,Perfect.,"11 27, 2014",11162,223
15786,5,A2POS357GXIC67,B000LKETU6,Good quality tux shirt!,"11 22, 2014",4916,938
15787,5,A1N17SERY5CUWB,B000LKETU6,perfect fit!,"11 21, 2014",2893,837
15788,1,A1NEUNAKN6UR9P,B000LKETU6,confeccion very bad. Very short sleeves. folded cuffs too thick!,"11 19, 2014",1149,399
15789,5,ACBVLTR5ABR43,B000LKETU6,"Nice shirt, only issue is there are a few loose threads that need trimming before you can wear it, but for the price it is a nice heavy material and well designed.","10 22, 2014",11447,616
15790,5,A2SI814U29H9T6,B000LKETU6,Exactly as described and delivered promptly.,"10 17, 2014",3611,319
15791,5,A2OFCH9GX0MD5B,B000LKETU6,Very high quality materials and construction. Shirt was true to size description. This shirt exceeded my expectations and I would not hesitate to purchase from this vendor in the future.,"10 14, 2014",5185,903
15792,2,A3JSIYSIJLVJSI,B000LKETU6,after washing is to short!!!!!,"09 27, 2014",17178,598
15793,5,ALR7FRVNAXIZ3,B000LKETU6,Exactly what was promised.  Fit great.  Am very happy.,"09 25, 2014",200,35
15794,4,A1SZ2USQL586U6,B000LKETU6,Very nice.,"09 11, 2014",18366,369
15795,5,A1X7WGQO029DFI,B000LKETU6,"We really love this shirt!  This is the 2nd one purchased.  Nice weight of cotton fabric (breathes well and is not transparent), bright white. Adjustable cuff, 2 cuff link holes underneath.  True sized, looks great with either black or white tux jacket.  Washes well, needs to be ironed.","08 14, 2014",16348,356
15796,5,AM10BL32N1D44,B000LKETU6,Exactly what I was looking for!,"08 1, 2014",19298,866
15797,5,A15BJKIP9TJYEB,B000LKETU6,It was just as nice as described.  Haven't worn it yet.,"07 13, 2014",13382,402
15798,2,A265OLLLA3V54Y,B000LKETU6,"I found the size to be true and the weight of the fabric nice. However, the color of the shirt is not a bright white, in this regard I was very disappointed. Even with a new white tee shirt underneath it looked dingy.","05 8, 2014",9341,150
15799,5,AYG6N5DOHCMUA,B000LKETU6,"I was in a bind - my son decided last minute to attend Prom and we dashed around to the usual Macy's, Nordstrom, Brooks Bros - etc. I finally found a shirt in my sons' size at Nordstrom for $130 and thought I was stuck.  On a hunch I ordered this shirt on my Prime account.  It arrived in 2 days, I dry cleaned it the next day and he was off to prom the following night.  It looked GREAT and honestly, under a nice bow tie - links-studs and a sharp jacket and vest...I thought it looked just as nice as the Nordstrom one.  I grabbed my $130 receipt and returned the overpriced one to the store. And truthfully for a teen - they'll use it sparingly and I found the quality to be great.","05 7, 2014",11014,423
15800,4,A2DTMH4RVRI5QV,B000LKETU6,"This is a good quality shirt for the price; however, it does run small.  Take that into consideration when ordering size.","03 11, 2014",13447,583
15801,2,A142462ITQ1C0A,B000LKETU6,"I have no problem wearing a 16.5 shirt in other brands, so I was very disappointed when this shirt did not fit.  At least, they should have labeled it as ""slim fit""..  I wouldn't recommend it.","02 28, 2014",1340,376
15802,4,AG4BCQSPCXQKC,B000LKETU6,The shirt fit my husband perfectly and I love the collar which is less formal than the winged collar.  Had a few loose threads on cuff to trim but nothing serious.,"02 26, 2014",13695,409
15803,3,A1WG4MCBSH409R,B000LKETU6,"I have this exact same shirt in micro fiber and it goes from drier to back with no ironing. This one needs iron every time, it looks great and feels wonderful but I hate to iron... Beware","02 17, 2014",8026,387
15804,2,A3ONV2FRZMZ7VO,B000LKETU6,The shirt received did not meet the description of the product being sold online. The shirt was poorly made and the stitches around the collar and the cuffs were disgusting.,"02 8, 2014",3435,558
15805,5,A1L14ZYMPPE1V1,B000LKETU6,"Nice fit like the style and the feel, the shipment was fast.
So far I have only worn it once hope to ware it again.","05 31, 2013",19179,335
15806,1,A2JQXTQXK6VVND,B000LKETU6,"when I finally went to press for wearing found bad stitching on collar that makes it unusable. Of course, return window had expired so I am stuck and mad.  Buyers beware","04 6, 2013",2885,180
